week_end	pruid	prename	prfname	numtotal_atleast1dose	numtotal_partially	numtotal_fully	numtotal_onlyfully	numtotal_additional	numtotal_1additional	numtotal_2nd_additional	numtotal_recent_fullyoradditional	proptotal_atleast1dose	proptotal_partially	proptotal_fully	proptotal_onlyfully	proptotal_additional	proptotal_1additional	proptotal_2nd_additional	proptotal_recent_fullyoradditional	num18plus_atleast1dose	num18plus_partially	num18plus_fully	num18plus_onlyfully	num18plus_additional	num18plus_1additional	num18plus_2nd_additional	num18plus_recent_fullyoradditional	prop18plus_atleast1dose	prop18plus_partially	prop18plus_fully	prop18plus_onlyfully	prop18plus_additional	prop18plus_1additional	prop18plus_2nd_additional	prop18plus_recent_fullyoradditional	num5plus_atleast1dose	num5plus_partially	num5plus_fully	num5plus_onlyfully	num5plus_additional	num5plus_1additional	num5plus_2nd_additional	num5plus_recent_fullyoradditional	prop5plus_atleast1dose	prop5plus_partially	prop5plus_fully	prop5plus_onlyfully	prop5plus_additional	prop5plus_1additional	prop5plus_2nd_additional	prop5plus_recent_fullyoradditional	num12plus_atleast1dose	num12plus_partially	num12plus_fully	num12plus_onlyfully	num12plus_additional	num12plus_1additional	num12plus_2nd_additional	num12plus_recent_fullyoradditional	prop12plus_atleast1dose	prop12plus_partially	prop12plus_fully	prop12plus_onlyfully	prop12plus_additional	prop12plus_1additional	prop12plus_2nd_additional	prop12plus_recent_fullyoradditional
2021-09-11	47	Saskatchewan	Saskatchewan	780686	78608	702078						66.2	6.7	59.5						717095	66316	650779						79	7.3	71.7						780470	78500	701970						70.5	7.1	63.4						778739	76815	701924						78.1	7.7	70.4					
2021-09-11	48	Alberta	Alberta	2947934	275929	2672005						66.4	6.2	60.1						2692503	240639	2451864						77.6	6.9	70.7						2914733	267698	2647035						69.7	6.4	63.3						2914733	267698	2647035						76.9	7.1	69.8					
2021-09-11	59	British Columbia	Colombie-Britannique	3961804	340260	3621544						76	6.5	69.4						3708311	301829	3406482						85.4	7	78.5						3961804	340260	3621544						79.4	6.8	72.6						3952911	338574	3614337						85.1	7.3	77.8					
2021-09-11	60	Yukon	Yukon	32618	1671	30947						75.6	3.9	71.8						30374	1461	28913						87.1	4.2	82.9						32517	1637	30880						79.5	4	75.5						32446	1607	30839						86.4	4.3	82.1					
2021-09-11	61	Northwest Territories	Territoires du Nord-Ouest	29764	2077	27687						68.5	4.8	63.7						27000	1754	25246						81.4	5.3	76.1						29665	2053	27612						72.9	5	67.9						29559	2038	27521						80.8	5.6	75.2					
2021-09-11	62	Nunavut	Nunavut	24107	2903	21204						61.2	7.4	53.8						21038	2290	18748						84.2	9.2	75						23999	2875	21124						67.9	8.1	59.8						23999	2875	21124						81.5	9.8	71.8					
2021-09-18	1	Canada	Canada	28573623	2086398	26487225						74.7	5.5	69.3						26485508	1817903	24667605						85.4	5.9	79.5						28508416	2058744	26449672						78.4	5.7	72.7						28496724	2054311	26442413						85.1	6.1	79					
2021-09-18	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	423500	41162	382338						81.4	7.9	73.4						395448	37176	358272						90.6	8.5	82.1						423483	41156	382327						84.5	8.2	76.3						423455	41147	382308						90.5	8.8	81.7					
2021-09-18	11	Prince Edward Island	Île-du-Prince-Édouard	130525	10931	119594						79.4	6.7	72.8						121078	9643	111435						90.1	7.2	82.9						130394	10876	119518						82.9	6.9	76						130394	10876	119518						89.7	7.5	82.2					
2021-09-18	12	Nova Scotia	Nouvelle-Écosse	771532	57693	713839						77.8	5.8	72						722806	51573	671233						87.5	6.2	81.2						771531	57692	713839						81.2	6.1	75.1						771531	57692	713839						87.2	6.5	80.7					
2021-09-18	13	New Brunswick	Nouveau-Brunswick	602453	54226	548227						76.3	6.9	69.5						563186	47232	515954						86.2	7.2	79						602289	54175	548114						79.6	7.2	72.5						601258	53155	548103						85.7	7.6	78.1					
2021-09-18	24	Quebec	Québec	6627178	341133	6286045						77	4	73.1						6165920	297573	5868347						88	4.2	83.8						6626974	340935	6286039						81	4.2	76.8						6626865	340826	6286039						88	4.5	83.5					
2021-09-18	35	Ontario	Ontario	11088718	787065	10301653						74.8	5.3	69.5						10257417	679417	9578000						84.9	5.6	79.3						11056583	768192	10288391						78.3	5.4	72.9						11056583	768192	10288391						84.8	5.9	78.9					
2021-09-18	46	Manitoba	Manitoba	1013099	63066	950033						73.2	4.6	68.7						937450	55099	882351						87.2	5.1	82.1						1013001	63004	949997						77.8	4.8	73						1013001	63004	949997						86.1	5.4	80.8					
2021-09-18	47	Saskatchewan	Saskatchewan	791162	79671	711491						67.1	6.8	60.3						725684	67187	658497						80	7.4	72.6						790935	79563	711372						71.4	7.2	64.3						788931	77776	711155						79.1	7.8	71.3					
2021-09-18	48	Alberta	Alberta	3031198	306094	2725104						68.2	6.9	61.3						2767637	266822	2500815						79.8	7.7	72.1						2999263	297887	2701376						71.7	7.1	64.6						2999263	297887	2701376						79.1	7.9	71.2					
2021-09-18	59	British Columbia	Colombie-Britannique	4007201	338775	3668426						76.8	6.5	70.3						3750062	300810	3449252						86.4	6.9	79.5						4007201	338775	3668426						80.3	6.8	73.5						3998858	337311	3661547						86.1	7.3	78.8					
2021-09-18	60	Yukon	Yukon	32689	1591	31098						75.8	3.7	72.1						30464	1391	29073						87.4	4	83.4						32606	1562	31044						79.7	3.8	75.9						32540	1537	31003						86.6	4.1	82.6					
2021-09-18	61	Northwest Territories	Territoires du Nord-Ouest	29989	1990	27999						69	4.6	64.4						27182	1666	25516						81.9	5	76.9						29884	1953	27931						73.5	4.8	68.7						29778	1939	27839						81.4	5.3	76.1					
2021-09-18	62	Nunavut	Nunavut	24379	3001	21378						61.9	7.6	54.3						21174	2314	18860						84.7	9.3	75.5						24272	2974	21298						68.7	8.4	60.3						24267	2969	21298						82.5	10.1	72.4					
2021-09-25	1	Canada	Canada	28845594	1998694	26846900						75.4	5.2	70.2						26727621	1745843	24981778						86.2	5.6	80.5						28781870	1976323	26805547						79.2	5.4	73.7						28770453	1972389	26798064						85.9	5.9	80					
2021-09-25	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	426570	39527	387043						81.9	7.6	74.4						398218	35622	362596						91.3	8.2	83.1						426553	39521	387032						85.1	7.9	77.3						426525	39512	387013						91.2	8.4	82.7					
2021-09-25	11	Prince Edward Island	Île-du-Prince-Édouard	131514	10397	121117						80	6.3	73.7						121860	9195	112665						90.6	6.8	83.8						131385	10342	121043						83.6	6.6	77						131385	10342	121043						90.3	7.1	83.2					
2021-09-25	12	Nova Scotia	Nouvelle-Écosse	778358	56569	721789						78.5	5.7	72.8						728483	50276	678207						88.2	6.1	82.1						778357	56569	721788						81.9	6	75.9						778357	56569	721788						88	6.4	81.6					
2021-09-25	13	New Brunswick	Nouveau-Brunswick	613707	55535	558172						77.8	7	70.7						572436	48046	524390						87.6	7.4	80.3						613545	55468	558077						81.1	7.3	73.8						612393	54471	557922						87.3	7.8	79.5					
2021-09-25	24	Quebec	Québec	6655867	307548	6348319						77.4	3.6	73.8						6192291	269349	5922942						88.4	3.8	84.6						6655672	307358	6348314						81.3	3.8	77.6						6655562	307248	6348314						88.4	4.1	84.3					
2021-09-25	35	Ontario	Ontario	11191067	726981	10464086						75.5	4.9	70.6						10347458	630854	9716604						85.7	5.2	80.5						11157769	713202	10444567						79.1	5.1	74						11157769	713202	10444567						85.6	5.5	80.1					
2021-09-25	46	Manitoba	Manitoba	1018930	59370	959560						73.6	4.3	69.3						942283	52069	890214						87.7	4.8	82.8						1018833	59307	959526						78.3	4.6	73.7						1018833	59307	959526						86.6	5	81.6					
2021-09-25	47	Saskatchewan	Saskatchewan	805659	82910	722749						68.3	7	61.3						737851	70333	667518						81.3	7.7	73.6						805421	82802	722619						72.8	7.5	65.3						803288	81306	721982						80.6	8.2	72.4					
2021-09-25	48	Alberta	Alberta	3089325	325445	2763880						69.5	7.3	62.2						2820824	283142	2537682						81.3	8.2	73.2						3060034	317439	2742595						73.1	7.6	65.5						3060034	317439	2742595						80.7	8.4	72.3					
2021-09-25	59	British Columbia	Colombie-Britannique	4047010	327879	3719131						77.6	6.3	71.3						3786640	291621	3495019						87.2	6.7	80.5						4047010	327879	3719131						81.1	6.6	74.5						4039194	326597	3712597						87	7	79.9					
2021-09-25	60	Yukon	Yukon	32699	1540	31159						75.8	3.6	72.3						30479	1353	29126						87.4	3.9	83.5						32615	1509	31106						79.8	3.7	76.1						32550	1485	31065						86.7	4	82.7					
2021-09-25	61	Northwest Territories	Territoires du Nord-Ouest	30187	1947	28240						69.4	4.5	65						27346	1631	25715						82.4	4.9	77.5						30082	1907	28175						74	4.7	69.3						29974	1896	28078						82	5.2	76.8					
2021-09-25	62	Nunavut	Nunavut	24701	3046	21655						62.7	7.7	55						21452	2352	19100						85.8	9.4	76.4						24594	3020	21574						69.6	8.5	61.1						24589	3015	21574						83.6	10.2	73.3					
2021-10-02	1	Canada	Canada	29065699	1884300	27181399						76	4.9	71.1						26923810	1649930	25273880						86.8	5.3	81.5						29002271	1865749	27136522						79.8	5.1	74.6						28991305	1862505	27128800						86.6	5.6	81					
2021-10-02	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	430575	37114	393461						82.7	7.1	75.6						401778	33505	368273						92.1	7.7	84.4						430558	37108	393450						85.9	7.4	78.5						430528	37098	393430						92	7.9	84.1					
2021-10-02	11	Prince Edward Island	Île-du-Prince-Édouard	132539	9857	122682						80.7	6	74.7						123199	8745	114454						91.6	6.5	85.1						132404	9810	122594						84.2	6.2	78						132393	9799	122594						91	6.7	84.3					
2021-10-02	12	Nova Scotia	Nouvelle-Écosse	784933	55186	729747						79.1	5.6	73.6						733989	48855	685134						88.8	5.9	82.9						784933	55186	729747						82.6	5.8	76.8						784932	55186	729746						88.8	6.2	82.5					
2021-10-02	13	New Brunswick	Nouveau-Brunswick	622801	55913	566888						78.9	7.1	71.8						580458	48660	531798						88.8	7.4	81.4						622643	55846	566797						82.3	7.4	75						621455	55105	566350						88.5	7.9	80.7					
2021-10-02	24	Quebec	Québec	6681970	277533	6404437						77.7	3.2	74.4						6216659	243850	5972809						88.8	3.5	85.3						6681787	277356	6404431						81.7	3.4	78.3						6681680	277249	6404431						88.7	3.7	85					
2021-10-02	35	Ontario	Ontario	11272941	669158	10603783						76	4.5	71.5						10419100	583676	9835424						86.3	4.8	81.4						11238866	658707	10580159						79.6	4.7	75						11238866	658707	10580159						86.2	5.1	81.1					
2021-10-02	46	Manitoba	Manitoba	1024702	54233	970469						74.1	3.9	70.1						947139	47604	899535						88.1	4.4	83.7						1024606	54170	970436						78.7	4.2	74.6						1024606	54170	970436						87.1	4.6	82.5					
2021-10-02	47	Saskatchewan	Saskatchewan	819715	84629	735086						69.5	7.2	62.3						749993	72115	677878						82.6	7.9	74.7						819519	84540	734979						74	7.6	66.4						817320	83267	734053						82	8.4	73.6					
2021-10-02	48	Alberta	Alberta	3136368	333856	2802512						70.6	7.5	63.1						2862856	290195	2572661						82.5	8.4	74.2						3108067	326299	2781768						74.3	7.8	66.5						3108067	326299	2781768						82	8.6	73.4					
2021-10-02	59	British Columbia	Colombie-Britannique	4070961	300365	3770596						78.1	5.8	72.3						3808735	267362	3541373						87.7	6.2	81.6						4070961	300365	3770596						81.6	6	75.6						4063670	299278	3764392						87.5	6.4	81					
2021-10-02	60	Yukon	Yukon	32835	1494	31341						76.2	3.5	72.7						30636	1323	29313						87.9	3.8	84.1						32768	1456	31312						80.1	3.6	76.6						32712	1446	31266						87.1	3.9	83.3					
2021-10-02	61	Northwest Territories	Territoires du Nord-Ouest	30391	1940	28451						69.9	4.5	65.4						27587	1642	25945						83.1	4.9	78.2						30295	1910	28385						74.5	4.7	69.8						30212	1905	28307						82.6	5.2	77.4					
2021-10-02	62	Nunavut	Nunavut	24968	3022	21946						63.4	7.7	55.7						21681	2398	19283						86.8	9.6	77.2						24864	2996	21868						70.4	8.5	61.9						24864	2996	21868						84.5	10.2	74.3					
2021-10-09	1	Canada	Canada	29274209	1779563	27494646						76.5	4.7	71.9						27106523	1560396	25546127						87.4	5	82.4						29206463	1762026	27444437						80.3	4.8	75.5						29196114	1759189	27436925						87.2	5.3	81.9					
2021-10-09	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	435167	35404	399763						83.6	6.8	76.8						405917	31934	373983						93	7.3	85.7						435150	35398	399752						86.9	7.1	79.8						435118	35387	399731						93	7.6	85.5					
2021-10-09	11	Prince Edward Island	Île-du-Prince-Édouard	133910	9427	124483						81.5	5.7	75.8						124394	8345	116049						92.5	6.2	86.3						133762	9379	124383						85.1	6	79.1						133728	9345	124383						92	6.4	85.5					
2021-10-09	12	Nova Scotia	Nouvelle-Écosse	792389	53220	739169						79.9	5.4	74.5						740309	47043	693266						89.6	5.7	83.9						792389	53220	739169						83.4	5.6	77.8						792388	53220	739168						89.6	6	83.6					
2021-10-09	13	New Brunswick	Nouveau-Brunswick	630733	57869	572864						79.9	7.3	72.6						587667	50677	536990						89.9	7.8	82.2						630558	57786	572772						83.4	7.6	75.7						629380	57192	572188						89.7	8.1	81.5					
2021-10-09	24	Quebec	Québec	6708665	249297	6459368						78	2.9	75.1						6241703	219685	6022018						89.1	3.1	86						6708484	249122	6459362						82	3	78.9						6708380	249018	6459362						89.1	3.3	85.8					
2021-10-09	35	Ontario	Ontario	11346301	617162	10729139						76.5	4.2	72.4						10483964	541148	9942816						86.8	4.5	82.3						11311498	608879	10702619						80.1	4.3	75.8						11311498	608879	10702619						86.8	4.7	82.1					
2021-10-09	46	Manitoba	Manitoba	1031804	50279	981525						74.6	3.6	70.9						952568	43997	908571						88.6	4.1	84.6						1031706	50216	981490						79.3	3.9	75.4						1031706	50216	981490						87.7	4.3	83.5					
2021-10-09	47	Saskatchewan	Saskatchewan	834566	85912	748654						70.7	7.3	63.5						762773	73308	689465						84	8.1	76						834362	85813	748549						75.4	7.8	67.6						832123	84676	747447						83.5	8.5	75					
2021-10-09	48	Alberta	Alberta	3175136	331550	2843586						71.5	7.5	64						2893965	286411	2607554						83.4	8.3	75.2						3143289	322871	2820418						75.1	7.7	67.4						3143289	322871	2820418						82.9	8.5	74.4					
2021-10-09	59	British Columbia	Colombie-Britannique	4096828	283089	3813739						78.6	5.4	73.1						3832912	252515	3580397						88.3	5.8	82.5						4096828	283089	3813739						82.1	5.7	76.4						4090197	282141	3808056						88.1	6.1	82					
2021-10-09	60	Yukon	Yukon	32878	1464	31414						76.3	3.4	72.9						30691	1298	29393						88	3.7	84.3						32813	1428	31385						80.3	3.5	76.8						32764	1419	31345						87.2	3.8	83.5					
2021-10-09	61	Northwest Territories	Territoires du Nord-Ouest	30617	1869	28748						70.4	4.3	66.1						27779	1586	26193						83.7	4.8	78.9						30513	1831	28682						75	4.5	70.5						30432	1831	28601						83.2	5	78.2					
2021-10-09	62	Nunavut	Nunavut	25215	3021	22194						64	7.7	56.3						21881	2449	19432						87.6	9.8	77.8						25111	2994	22117						71.1	8.5	62.6						25111	2994	22117						85.3	10.2	75.2					
2021-10-16	1	Canada	Canada	29434197	1655076	27779121						77	4.3	72.6						27249485	1452873	25796612						87.9	4.7	83.2						29366265	1639137	27727128						80.8	4.5	76.3						29356411	1636650	27719761						87.7	4.9	82.8					
2021-10-16	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	440564	35205	405359						84.6	6.8	77.9						410834	31799	379035						94.2	7.3	86.9						440547	35199	405348						87.9	7	80.9						440513	35188	405325						94.2	7.5	86.7					
2021-10-16	11	Prince Edward Island	Île-du-Prince-Édouard	134744	8732	126012						82	5.3	76.7						125115	7709	117406						93.1	5.7	87.3						134593	8686	125907						85.6	5.5	80.1						134538	8631	125907						92.5	5.9	86.6					
2021-10-16	12	Nova Scotia	Nouvelle-Écosse	799522	52087	747435						80.6	5.3	75.3						746672	46199	700473						90.4	5.6	84.8						799522	52087	747435						84.1	5.5	78.6						799521	52087	747434						90.4	5.9	84.5					
2021-10-16	13	New Brunswick	Nouveau-Brunswick	635667	56206	579461						80.5	7.1	73.4						592267	49555	542712						90.6	7.6	83.1						635486	56110	579376						84	7.4	76.6						634378	55629	578749						90.4	7.9	82.5					
2021-10-16	24	Quebec	Québec	6733715	228066	6505649						78.3	2.7	75.6						6265347	201515	6063832						89.5	2.9	86.6						6733538	227894	6505644						82.3	2.8	79.5						6733434	227790	6505644						89.4	3	86.4					
2021-10-16	35	Ontario	Ontario	11401106	568820	10832286						76.9	3.8	73.1						10532039	500712	10031327						87.2	4.1	83.1						11365759	562011	10803748						80.5	4	76.5						11365759	562011	10803748						87.2	4.3	82.9					
2021-10-16	46	Manitoba	Manitoba	1038086	47630	990456						75	3.4	71.6						956990	41236	915754						89.1	3.8	85.2						1037985	47564	990421						79.8	3.7	76.1						1037985	47564	990421						88.3	4	84.2					
2021-10-16	47	Saskatchewan	Saskatchewan	842705	83112	759593						71.4	7	64.4						769800	70980	698820						84.8	7.8	77						842518	83010	759508						76.1	7.5	68.6						840287	82014	758273						84.3	8.2	76.1					
2021-10-16	48	Alberta	Alberta	3203485	306771	2896714						72.1	6.9	65.2						2919429	263684	2655745						84.2	7.6	76.6						3171981	298221	2873760						75.8	7.1	68.7						3171981	298221	2873760						83.7	7.9	75.8					
2021-10-16	59	British Columbia	Colombie-Britannique	4115184	261997	3853187						78.9	5	73.9						3849999	234002	3615997						88.7	5.4	83.3						4115184	261997	3853187						82.5	5.2	77.2						4108997	261165	3847832						88.5	5.6	82.8					
2021-10-16	60	Yukon	Yukon	32959	1446	31513						76.4	3.4	73.1						30758	1280	29478						88.2	3.7	84.5						32885	1409	31476						80.4	3.4	77						32838	1401	31437						87.4	3.7	83.7					
2021-10-16	61	Northwest Territories	Territoires du Nord-Ouest	30818	1829	28989						70.9	4.2	66.7						27965	1559	26406						84.3	4.7	79.6						30717	1792	28925						75.5	4.4	71.1						30636	1792	28844						83.8	4.9	78.9					
2021-10-16	62	Nunavut	Nunavut	25642	3175	22467						65.1	8.1	57						22270	2643	19627						89.1	10.6	78.5						25550	3157	22393						72.3	8.9	63.4						25544	3157	22387						86.8	10.7	76.1					
2021-10-23	1	Canada	Canada	29586897	1507142	28079755						77.4	3.9	73.4						27385165	1324578	26060587						88.3	4.3	84						29516899	1491994	28024905						81.2	4.1	77.1						29507789	1489916	28017873						88.1	4.4	83.7					
2021-10-23	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	447737	33904	413833						86	6.5	79.5						417225	30592	386633						95.6	7	88.6						447720	33898	413822						89.4	6.8	82.6						447684	33888	413796						95.7	7.2	88.5					
2021-10-23	11	Prince Edward Island	Île-du-Prince-Édouard	135517	8343	127174						82.5	5.1	77.4						125934	7357	118577						93.7	5.5	88.2						135385	8296	127089						86.1	5.3	80.8						135385	8296	127089						93.1	5.7	87.4					
2021-10-23	12	Nova Scotia	Nouvelle-Écosse	805627	49939	755688						81.2	5	76.2						752009	44525	707484						91	5.4	85.6						805627	49939	755688						84.7	5.3	79.5						805625	49938	755687						91.1	5.6	85.5					
2021-10-23	13	New Brunswick	Nouveau-Brunswick	639555	51068	588487						81	6.5	74.6						595901	45652	550249						91.2	7	84.2						639361	50967	588394						84.6	6.7	77.8						638345	50598	587747						90.9	7.2	83.7					
2021-10-23	24	Quebec	Québec	6756408	213722	6542686						78.5	2.5	76						6286897	189189	6097708						89.8	2.7	87.1						6756233	213552	6542681						82.6	2.6	80						6756128	213447	6542681						89.7	2.8	86.9					
2021-10-23	35	Ontario	Ontario	11454409	521433	10932976						77.3	3.5	73.7						10578802	460297	10118505						87.6	3.8	83.8						11418623	515823	10902800						80.9	3.7	77.3						11418623	515823	10902800						87.6	4	83.6					
2021-10-23	46	Manitoba	Manitoba	1042822	44874	997948						75.4	3.2	72.1						961033	38817	922216						89.4	3.6	85.8						1042723	44808	997915						80.1	3.4	76.7						1042723	44808	997915						88.7	3.8	84.9					
2021-10-23	47	Saskatchewan	Saskatchewan	850329	76393	773936						72.1	6.5	65.6						776315	65196	711119						85.5	7.2	78.4						850156	76295	773861						76.8	6.9	69.9						847942	75457	772485						85.1	7.6	77.5					
